id;description;label
901181679297;"""\""Челси\"" выиграл 4 подряд матча Лиги Чемпионов впер"" ";Спорт
901184477436;"""Доброго вам дня, друзья ! С последним воскресеньем"" ";Творчество и дизайн
901190947749;"""В МОСКВЕ ИЗБИТ АКТЁР ПАВЕЛ ПРИЛУЧНЫЙ Портал «360"" ";Кино
901192008680;"""Древний город на Анабарском плато   Многие люди сл"" ";Путешествия
901194493344;;Развлечения и юмор
901196485638;МАРИНОВАННЫЕ ЗЕЛЕНЫЕ ПОМИДОРЫ .  Ингредиенты: поми ;Кулинария
901197858108;"""ГОСПОДЬ ПОМИЛУЕТ СВОИХ Мир вам! Рай и ад у нас в д"" ";Философия и религия
901198443803;;Развлечения и юмор
901204869659;Биография URIAH HEEP выйдет весной ;Музыка
901205540794;"""Томас Вермален: «В конце концов, Барселона все рав"" ";Спорт
901206758376;Почему косатки нападают на лодки: охота на человек ;Животные
901207351272;"""- Ёшкин кот! – сказал попугай при виде меня.  "" ";Животные
901208454968;;Развлечения и юмор
901208954395;Сегодня альбомом дня в рамках проекта «Летопись» с ;СМИ
901209276357;"""Аджика \""Огонек\""  Аджика (604x403, 43Kb)  Ингредиен"" ";Кулинария
901209959105;🗣 Майкл Оуэн о выступлении Фреда во вчерашнем матч ;Спорт
901215454440;ПОПРОБУЙ  ТРОНЬ  ! ;Животные
901216330568;"""Продам алюминиевую утварь Утятница (жаровня) 6л ="" ";Торговля и объявления
901219485757;В отличной форме пребывает француз!🇫🇷 ;Спорт
